Student_ID,Recommended_Stream,Math,Science,Biology,English,SocialStudies,Language,LogicalReasoning,AnalyticalSkills,NumericalAbility,Creativity,CommunicationSkills,ArtisticSkills,PracticalSkills
864,Commerce,92,55,51,71,93,74,93,96,45,45,67,44,75
865,Commerce,97,53,55,72,90,69,95,81,45,46,63,58,79
866,Commerce,86,60,54,74,88,77,86,97,52,57,68,58,68
867,Commerce,92,47,43,62,99,75,88,85,54,50,62,57,79
868,Commerce,83,40,53,63,90,62,88,88,46,54,71,56,73
869,Commerce,97,42,58,64,89,69,92,86,50,49,61,45,60
870,Commerce,98,40,60,76,81,73,96,94,50,55,73,57,73
871,Commerce,86,47,53,73,88,68,100,98,43,47,67,52,70
872,Commerce,97,52,55,77,82,77,85,96,56,49,69,53,80
873,Commerce,86,51,43,64,95,76,89,91,45,59,69,41,71
874,Commerce,99,48,40,80,85,72,99,81,40,47,62,59,68
875,Commerce,95,46,60,73,80,80,99,96,49,42,66,45,67
876,Commerce,84,47,52,75,90,62,87,85,54,46,75,53,70
877,Commerce,84,44,42,79,82,73,89,86,53,52,74,51,70
878,Commerce,96,56,50,61,99,66,91,94,47,49,66,52,70
879,Commerce,95,41,52,70,96,69,90,87,45,45,68,44,71
880,Commerce,98,59,55,75,98,62,91,82,49,48,75,51,77
881,Commerce,93,41,46,69,97,62,85,95,55,57,79,54,71
882,Commerce,97,42,41,72,82,72,96,93,56,55,62,44,78
883,Commerce,93,50,57,69,81,80,86,98,49,50,62,55,64
884,Commerce,83,53,56,76,96,76,90,82,55,42,61,46,69
885,Commerce,98,48,41,79,84,79,94,85,48,50,61,44,70
886,Commerce,93,45,59,71,84,80,100,85,48,48,64,50,76
887,Commerce,99,44,49,66,94,62,96,81,41,52,79,60,73
888,Commerce,84,47,42,61,86,77,82,90,46,52,64,58,61
889,Commerce,95,44,52,79,90,75,97,83,53,51,72,56,74
890,Commerce,84,58,45,73,98,60,87,83,42,46,71,60,71
891,Commerce,95,49,45,67,84,75,81,86,41,54,67,46,61
892,Commerce,82,41,57,65,89,75,89,80,42,40,74,45,78
893,Commerce,88,44,42,77,95,73,94,92,52,56,77,57,70
894,Commerce,89,54,41,77,99,65,87,84,57,51,63,45,77
895,Commerce,98,52,46,65,81,76,95,86,54,54,65,50,72
896,Commerce,81,51,50,74,96,77,83,94,41,53,62,49,63
897,Commerce,85,55,51,72,100,70,84,97,47,59,66,55,79
898,Commerce,85,50,55,67,94,67,88,86,48,50,73,43,64
899,Commerce,91,58,49,61,98,65,81,100,40,51,67,44,80
900,Commerce,87,45,44,67,99,73,80,97,44,41,69,49,65
901,Commerce,89,52,56,65,85,77,93,99,43,48,67,42,74
902,Commerce,93,42,52,79,97,63,86,93,43,49,71,50,62
903,Commerce,84,52,45,73,86,72,81,91,46,51,77,51,74
904,Commerce,94,58,52,79,82,61,96,99,42,57,68,55,78
905,Commerce,84,57,44,63,93,73,95,94,42,46,71,47,62
906,Commerce,88,42,47,60,97,70,82,81,44,44,60,43,71
907,Commerce,96,44,40,62,87,61,81,87,45,51,63,52,69
908,Commerce,87,41,57,60,86,73,96,91,49,51,60,58,61
909,Commerce,86,60,50,80,80,68,88,93,52,48,74,60,65
910,Commerce,98,53,53,64,81,64,89,96,52,54,60,60,63
911,Commerce,99,55,46,62,93,68,84,89,40,56,61,50,65
912,Commerce,87,44,57,63,98,65,84,88,55,40,70,48,76
913,Commerce,90,46,43,71,82,68,83,83,43,47,60,45,76
914,Commerce,80,51,55,67,80,69,98,95,55,52,76,51,75
915,Commerce,95,52,54,80,85,74,84,91,53,49,77,57,77
916,Commerce,95,42,44,76,85,66,80,82,45,51,77,45,77
917,Commerce,84,60,40,68,92,63,84,89,45,44,60,46,79
918,Commerce,83,44,49,74,80,63,88,87,57,42,69,42,71
919,Commerce,93,60,55,71,96,63,82,82,53,42,75,55,70
920,Commerce,89,53,57,79,93,61,80,80,46,46,71,42,80
921,Commerce,87,55,51,65,97,66,85,81,53,44,80,54,69
922,Commerce,80,42,44,64,95,78,94,93,48,57,66,59,63
923,Commerce,83,51,50,79,93,75,92,92,48,57,71,59,70
924,Commerce,81,43,50,74,97,74,95,98,40,58,61,46,75
925,Commerce,85,43,50,68,92,69,80,90,41,41,78,47,63
926,Commerce,97,54,46,71,97,80,95,87,55,60,68,41,60
927,Commerce,89,56,56,60,97,66,84,94,60,50,66,41,65
928,Commerce,82,59,58,80,85,77,80,94,45,45,64,43,80
929,Commerce,91,55,44,72,94,68,98,95,60,60,79,42,65
930,Commerce,94,57,45,65,94,74,87,92,52,54,63,41,61
931,Commerce,95,57,44,67,80,62,87,96,42,54,71,49,67
932,Commerce,93,60,56,80,89,62,94,99,42,52,63,46,71
933,Commerce,83,43,57,78,99,75,83,92,55,40,74,52,67
934,Commerce,86,53,42,75,86,73,85,91,58,44,72,55,68
935,Commerce,88,50,50,78,89,69,83,92,41,44,76,40,75
936,Commerce,91,60,42,74,94,75,89,88,57,52,61,47,71
937,Commerce,97,50,49,60,92,75,86,80,46,40,75,52,79
938,Commerce,91,58,44,65,80,75,81,99,43,44,75,59,67
939,Commerce,95,57,60,67,86,77,87,95,60,58,62,60,66
940,Commerce,87,46,46,71,96,70,81,88,40,42,62,43,76
941,Commerce,92,44,52,73,82,60,95,93,58,41,67,57,63
942,Commerce,100,54,49,60,97,72,90,87,58,54,69,46,75
943,Commerce,89,47,58,79,83,61,94,80,40,40,75,59,69
944,Commerce,93,40,54,66,83,66,100,87,48,60,78,46,69
945,Commerce,93,60,48,60,100,74,96,92,43,59,70,46,70
946,Commerce,88,50,49,62,86,74,86,97,51,40,67,49,62
947,Commerce,89,55,40,73,92,72,100,85,54,59,68,55,73
948,Commerce,89,46,46,66,82,62,100,80,42,41,71,44,75
949,Commerce,81,48,51,80,95,73,82,84,40,53,61,55,79
950,Commerce,85,55,50,67,94,63,89,96,57,40,62,50,63
951,Commerce,91,51,41,72,92,66,98,96,59,48,72,57,63
952,Commerce,86,56,44,79,87,61,90,83,45,43,62,55,62
953,Commerce,93,57,51,64,93,64,91,84,52,45,78,50,63
954,Commerce,94,53,54,72,92,65,95,89,58,46,78,57,67
955,Commerce,93,47,40,79,98,78,100,92,50,56,70,58,66
956,Commerce,92,52,45,71,85,60,98,84,54,52,70,50,79
957,Commerce,96,44,57,78,91,78,94,90,55,48,74,59,72
958,Commerce,90,52,46,62,87,69,82,85,51,47,73,50,67
959,Commerce,85,46,55,78,80,62,90,85,44,54,75,48,62
960,Commerce,94,53,43,60,91,79,96,94,58,48,71,57,67
961,Commerce,84,44,44,75,89,73,88,90,56,58,60,55,66
962,Commerce,99,51,47,60,100,63,89,100,50,44,76,44,67
963,Commerce,93,56,49,68,87,74,86,81,47,47,75,51,73
964,Commerce,89,47,41,80,94,63,96,93,56,43,62,59,76
965,Commerce,83,43,55,69,95,69,98,83,42,54,76,57,73
966,Commerce,95,48,60,76,86,65,83,80,49,51,60,56,66
967,Commerce,88,40,48,75,95,75,89,100,57,40,77,48,64
968,Commerce,92,60,44,70,92,73,100,100,54,59,69,48,70
969,Commerce,94,45,41,75,100,73,84,80,40,42,68,40,64
970,Commerce,89,46,44,72,90,64,80,89,46,43,77,49,63
971,Commerce,80,56,52,63,92,76,90,90,43,60,64,42,80
972,Commerce,86,58,45,65,88,63,83,94,53,47,71,40,67
973,Commerce,100,56,45,66,81,69,84,98,42,41,80,54,64
974,Commerce,93,54,46,60,87,64,100,88,46,48,65,55,65
975,Commerce,87,40,45,61,82,75,96,85,45,55,79,60,77
976,Commerce,87,51,56,70,95,80,91,87,41,58,68,41,73
977,Commerce,84,41,49,79,88,62,96,100,43,53,71,47,73
978,Commerce,83,40,54,64,95,62,93,85,60,52,78,54,62
979,Commerce,81,58,48,68,83,74,88,99,49,55,71,47,62
980,Commerce,100,48,59,74,90,67,88,86,52,40,64,55,64
981,Commerce,89,56,54,76,96,79,99,96,53,60,80,53,66
982,Commerce,95,50,40,69,98,60,90,100,50,43,63,54,79
983,Commerce,99,46,51,78,92,76,96,100,57,49,69,50,62
984,Commerce,83,54,40,68,87,79,90,91,45,51,78,49,75
985,Commerce,94,48,46,79,83,78,86,84,47,49,77,53,77
986,Commerce,92,47,51,65,91,74,96,87,56,49,80,46,75
987,Commerce,97,41,52,79,89,66,94,81,53,53,72,54,62
988,Commerce,84,45,47,64,100,75,85,93,47,57,79,43,64
989,Commerce,92,44,54,62,96,78,81,82,45,40,61,54,65
990,Commerce,81,52,42,76,91,62,81,91,57,40,78,54,62
991,Commerce,84,44,40,64,84,71,97,81,53,48,76,52,80
992,Commerce,93,58,52,76,94,73,97,86,43,58,60,56,80
993,Commerce,100,46,41,74,88,79,86,91,48,59,73,49,71
994,Commerce,96,56,52,69,86,61,93,85,59,55,61,42,63
995,Commerce,80,43,40,69,98,68,96,92,45,56,62,51,68
996,Commerce,84,40,47,66,91,67,91,84,46,47,70,41,79
997,Commerce,86,46,56,74,100,60,90,82,57,60,73,52,65
998,Commerce,89,46,59,64,88,78,85,85,43,56,78,51,70
999,Commerce,80,45,43,74,87,68,90,98,56,45,75,46,69
1000,Commerce,95,48,45,66,99,73,81,98,60,43,76,40,77
1001,Commerce,86,53,54,80,95,80,88,98,44,41,76,60,62
1002,Commerce,92,40,58,78,82,73,85,94,46,51,77,53,70
1003,Commerce,91,46,40,63,100,70,99,95,57,53,76,45,64
1004,Commerce,90,56,47,71,96,74,96,96,46,47,64,47,74
1005,Commerce,83,50,53,71,95,61,80,80,52,55,77,47,76
1006,Commerce,85,58,46,76,95,71,86,86,53,46,69,40,78
1007,Commerce,80,44,59,69,96,71,82,99,56,57,78,53,61
1008,Commerce,91,42,47,61,96,77,86,95,45,55,63,59,75
1009,Commerce,85,49,59,77,89,66,86,90,41,48,69,41,71
1010,Commerce,97,55,56,64,82,63,89,100,59,43,60,41,66
1011,Commerce,84,56,51,79,83,69,95,81,42,43,64,53,71
1012,Commerce,85,49,43,66,93,61,83,90,42,42,73,44,70
1013,Commerce,95,47,49,61,100,73,87,94,44,57,77,49,62
1014,Commerce,96,40,44,73,91,78,90,98,59,58,60,44,66
1015,Commerce,99,56,44,60,98,61,83,100,52,55,66,50,72
1016,Commerce,88,52,59,69,88,61,93,81,47,43,62,40,77
1017,Commerce,91,58,54,70,96,60,97,94,41,56,65,58,60
1018,Commerce,94,51,59,61,80,75,100,91,47,45,71,46,79
1019,Commerce,82,48,59,68,88,71,90,95,52,59,77,40,60
1020,Commerce,85,53,43,73,82,68,90,92,58,41,77,45,66
1021,Commerce,92,41,51,76,80,79,97,84,57,43,77,44,73
1022,Commerce,86,59,45,62,83,77,82,87,40,57,77,46,71
1023,Commerce,93,45,42,74,99,79,82,97,52,45,61,54,61
1024,Commerce,84,56,56,71,85,60,100,80,50,58,75,40,70
1025,Commerce,93,59,46,65,83,66,93,95,48,41,73,53,68
1026,Commerce,91,45,53,78,88,60,94,96,50,45,74,58,71
1027,Commerce,97,51,40,74,98,78,92,88,52,59,69,54,62
1028,Commerce,96,41,41,74,94,77,92,87,46,47,79,53,76
1029,Commerce,96,55,42,64,89,72,80,84,57,58,72,55,71
1030,Commerce,83,55,40,76,86,71,80,98,45,57,64,40,73
1031,Commerce,88,56,50,78,84,68,97,91,53,56,68,43,69
1032,Commerce,93,47,42,61,94,62,93,80,47,59,66,52,76
1033,Commerce,96,47,48,73,96,72,97,80,53,59,60,56,73
1034,Commerce,80,58,56,62,88,71,94,96,51,54,68,46,61
1035,Commerce,81,53,55,79,90,80,91,84,57,54,76,43,65
1036,Commerce,98,55,54,66,82,73,94,97,44,51,65,46,75
1037,Commerce,99,53,58,60,97,61,81,90,41,47,66,60,77
1038,Commerce,99,42,41,78,93,65,96,98,59,58,71,40,66
1039,Commerce,80,47,42,66,100,65,89,87,40,52,60,40,64
1040,Commerce,87,40,48,75,95,69,96,81,41,59,74,48,64
1041,Commerce,81,59,41,75,99,70,89,100,41,58,80,48,61
1042,Commerce,82,44,42,63,81,75,86,82,41,51,79,59,80
1043,Commerce,80,49,42,68,92,76,99,88,53,45,70,45,73
1044,Commerce,92,53,47,65,100,60,85,81,53,57,69,45,79
1045,Commerce,85,45,51,66,98,69,100,80,54,42,64,47,79
1046,Commerce,90,42,47,65,99,70,100,91,50,48,71,50,78
1047,Commerce,90,57,50,76,80,75,98,80,44,46,70,48,67
1048,Commerce,91,55,47,79,93,63,86,98,40,50,76,59,79
1049,Commerce,96,41,54,60,86,75,90,84,43,52,66,54,69
1050,Commerce,94,47,47,67,99,74,97,98,56,56,79,60,78
1051,Commerce,99,55,48,70,91,66,84,91,51,47,75,42,68
1052,Commerce,97,40,42,64,83,71,83,100,43,57,71,48,79
1053,Commerce,89,53,40,79,83,73,87,90,53,46,73,51,79
1054,Commerce,86,51,52,79,97,75,97,95,43,49,71,45,63
1055,Commerce,80,43,47,75,91,72,100,80,41,55,67,41,61
1056,Commerce,95,57,58,72,80,75,85,97,59,57,63,59,67
1057,Commerce,92,52,45,63,90,75,98,89,44,60,65,48,69
1058,Commerce,96,51,60,78,93,62,95,98,44,56,78,60,76
1059,Commerce,83,54,50,61,97,70,86,97,59,57,76,59,66
1060,Commerce,80,60,52,66,90,69,82,97,54,45,80,53,68
1061,Commerce,90,50,53,69,92,72,91,90,49,48,61,41,61
1062,Commerce,96,46,42,67,83,67,82,100,44,46,60,55,65
1063,Commerce,93,56,57,64,85,71,97,89,46,48,64,56,72
1064,Commerce,80,49,44,75,90,72,93,90,42,40,66,53,62
1065,Commerce,83,42,60,68,95,61,91,94,59,50,60,59,60
1066,Commerce,85,58,58,79,99,73,93,99,48,50,64,58,63
1067,Commerce,82,59,51,64,88,74,86,87,42,40,61,57,60
1068,Commerce,94,50,51,77,85,66,87,93,41,43,73,58,65
1069,Commerce,81,59,59,66,84,65,96,92,50,59,73,57,75
1070,Commerce,85,40,57,72,96,70,82,99,56,51,78,44,62
1071,Commerce,82,45,48,70,87,80,82,93,48,48,69,49,75
1072,Commerce,100,40,60,70,86,68,80,83,43,40,62,40,67
1073,Commerce,94,49,40,65,99,69,99,83,55,41,71,57,62
1074,Commerce,94,50,41,68,85,64,93,97,48,42,70,56,64
1075,Commerce,87,46,51,72,99,72,80,88,55,50,66,59,69
1076,Commerce,93,41,45,74,99,62,89,93,45,45,78,45,64
1077,Commerce,95,51,42,78,97,61,85,81,58,51,74,44,78
1078,Commerce,80,57,60,66,91,64,80,92,46,47,76,42,72
1079,Commerce,86,56,43,78,92,63,93,99,54,45,68,52,79
1080,Commerce,81,57,42,74,91,80,80,88,50,48,65,42,67
1081,Commerce,88,54,48,73,99,71,83,93,48,41,79,59,65
1082,Commerce,80,53,49,80,100,67,95,81,59,48,74,53,61
1083,Commerce,84,46,45,68,96,60,92,82,60,51,72,49,71
1084,Commerce,96,45,45,66,95,66,82,82,51,58,75,40,64
1085,Commerce,98,55,53,79,82,78,97,97,51,57,60,57,75
1086,Commerce,80,45,51,63,93,72,97,100,56,42,65,46,68
1087,Commerce,99,50,50,73,93,73,90,95,51,56,61,40,70
1088,Commerce,86,45,40,72,86,61,85,85,42,50,61,48,71
1089,Commerce,87,47,44,72,85,61,86,93,46,58,63,47,79
1090,Commerce,81,60,42,61,91,69,91,86,43,46,65,45,69
1091,Commerce,100,46,53,71,95,78,100,89,46,51,70,48,69
1092,Commerce,84,45,42,75,89,69,85,84,54,45,66,40,69
1093,Commerce,83,54,52,63,83,77,84,100,59,54,68,49,60
1094,Commerce,95,60,47,75,91,63,84,85,40,47,66,56,72
1095,Commerce,85,58,42,74,89,70,99,97,51,42,69,47,78
1096,Commerce,86,46,52,71,84,60,91,87,43,56,71,55,61
1097,Commerce,99,41,53,67,97,76,92,84,51,55,72,51,80
1098,Commerce,80,56,58,66,96,68,90,82,55,47,73,51,69
1099,Commerce,88,41,41,60,81,60,84,88,58,56,73,42,75
1100,Commerce,85,60,51,66,83,66,80,94,60,49,77,50,73
1101,Commerce,89,55,49,67,93,78,93,99,52,45,74,47,71
1102,Commerce,82,58,49,78,89,80,81,88,59,54,65,51,61
1103,Commerce,97,43,53,61,87,63,83,92,50,41,77,54,60
1104,Commerce,80,46,42,66,86,72,90,97,49,46,66,40,64
1105,Commerce,99,48,40,72,100,61,100,80,51,56,64,52,80
1106,Commerce,93,52,41,68,80,67,100,98,45,42,68,44,64
1107,Commerce,97,60,44,75,92,60,91,92,56,52,79,45,64
1108,Commerce,95,56,46,63,92,70,98,96,58,60,64,52,66
1109,Commerce,96,52,41,60,94,72,87,88,44,45,77,54,74
1110,Commerce,98,40,50,66,100,66,90,99,44,46,73,57,71
1111,Commerce,82,49,47,68,98,62,86,80,44,44,67,48,71
1112,Commerce,83,48,41,60,89,74,96,81,60,58,61,40,70
1113,Commerce,88,56,45,70,99,66,91,82,54,44,71,56,78
1114,Commerce,100,43,41,61,80,67,83,82,46,53,73,50,79
1115,Commerce,100,58,51,62,89,73,81,98,50,57,61,60,79
1116,Commerce,82,52,59,62,90,61,97,91,60,45,75,40,68
1117,Commerce,100,59,41,67,97,65,85,97,56,49,69,57,72
1118,Commerce,94,50,58,65,88,75,82,82,60,47,64,56,70
1119,Commerce,88,44,50,67,83,61,91,96,52,54,78,44,72
1120,Commerce,89,51,43,79,81,65,93,98,52,49,61,40,78
1121,Commerce,83,47,40,65,94,66,95,83,52,56,62,58,74
1122,Commerce,97,44,60,72,96,75,83,91,51,58,61,51,74
1123,Commerce,92,51,45,66,86,69,81,87,42,40,67,50,80
1124,Commerce,99,48,51,76,83,79,100,80,48,48,70,48,79
1125,Commerce,87,47,49,76,94,66,93,91,58,56,63,40,67
1126,Commerce,85,54,45,80,96,65,86,92,43,47,67,44,78
1127,Commerce,89,47,47,69,97,69,99,80,60,41,61,51,68
1128,Commerce,96,60,55,63,88,66,96,90,56,45,69,60,70
1129,Commerce,93,43,57,73,80,79,99,94,51,56,66,44,74
1130,Commerce,98,56,43,64,97,71,98,81,50,41,60,59,74
1131,Commerce,94,40,54,62,90,68,87,84,41,49,80,58,79
1132,Commerce,100,49,44,67,82,77,93,92,56,57,67,59,62
1133,Commerce,81,40,56,60,93,76,99,97,49,46,63,46,61
1134,Commerce,80,57,42,75,86,63,92,85,59,47,70,50,77
1135,Commerce,97,52,48,67,83,70,95,97,60,47,67,46,76
1136,Commerce,87,58,56,75,82,65,85,88,58,42,69,59,60
1137,Commerce,94,57,55,61,84,63,98,96,49,49,71,45,75
1138,Commerce,89,48,40,68,92,80,87,98,41,45,73,43,76
1139,Commerce,90,60,44,63,97,70,89,91,48,46,73,50,79
1140,Commerce,93,48,44,70,97,62,90,90,43,40,68,50,80
1141,Commerce,82,45,60,71,84,74,85,84,48,47,66,57,62
1142,Commerce,96,56,60,68,94,71,85,86,51,55,77,59,61
1143,Commerce,81,58,53,78,90,73,83,81,42,41,75,57,78
1144,Commerce,90,40,48,79,82,72,91,91,41,45,72,48,66
1145,Commerce,95,56,46,71,86,68,83,93,47,54,75,54,61
1146,Commerce,95,60,47,72,91,71,91,99,57,40,67,46,77
1147,Commerce,82,43,43,62,93,60,92,90,56,48,78,56,77
1148,Commerce,100,42,52,71,86,65,81,84,60,52,61,53,64
1149,Commerce,82,43,53,79,100,78,82,85,52,57,79,46,68
1150,Commerce,81,46,57,80,100,60,97,83,59,46,71,55,75
1151,Commerce,92,48,44,65,85,71,97,100,57,60,64,40,76
1152,Commerce,88,46,42,75,86,69,100,82,54,52,61,56,71
1153,Commerce,85,47,57,66,84,68,93,84,43,52,71,52,69
1154,Commerce,87,55,45,79,87,66,92,93,51,51,64,41,60
1155,Commerce,91,48,54,79,91,69,90,80,44,51,61,51,67
1156,Commerce,89,43,52,67,94,62,90,97,52,50,65,60,74
1157,Commerce,98,60,43,69,85,64,98,87,60,50,76,57,61
1158,Commerce,88,60,57,63,93,73,80,88,41,56,65,49,73
1159,Commerce,84,50,47,67,83,74,84,96,59,52,63,49,66
1160,Commerce,89,58,55,72,90,64,97,93,42,55,60,53,71
1161,Commerce,82,42,44,69,98,79,93,89,55,41,74,50,75
1162,Commerce,94,48,60,67,88,66,98,86,54,58,67,40,69
1163,Commerce,98,55,40,66,98,67,94,90,44,52,66,53,77
1164,Commerce,81,55,58,71,92,73,82,86,60,47,63,52,73
1165,Commerce,93,49,50,80,91,79,100,94,41,55,63,57,73
1166,Commerce,92,45,54,65,93,65,91,99,48,55,69,42,76
1167,Commerce,87,51,55,68,91,80,82,88,43,42,76,50,64
1168,Commerce,98,47,42,76,96,65,90,86,54,60,78,45,60
1169,Commerce,88,54,45,63,93,76,82,96,45,55,66,46,67
1170,Commerce,90,51,54,78,92,76,97,89,43,44,62,46,76
1171,Commerce,83,41,42,75,83,78,95,82,49,42,63,55,62
1172,Commerce,84,53,47,63,91,80,95,89,45,58,62,53,80
1173,Commerce,87,47,60,61,92,72,85,84,45,44,65,54,77
1174,Commerce,80,40,46,64,85,65,88,86,41,40,72,60,77
1175,Commerce,87,41,43,65,81,70,87,94,55,44,65,50,70
1176,Commerce,84,47,51,66,82,75,86,81,60,52,74,41,68
1177,Commerce,80,51,43,63,90,61,84,100,40,51,77,53,61
1178,Commerce,97,60,42,71,94,72,91,100,52,54,75,42,70
1179,Commerce,98,53,54,65,83,66,89,85,56,47,70,50,74
1180,Commerce,100,56,55,69,80,60,99,97,60,41,78,41,80
1181,Commerce,89,40,47,80,95,79,88,99,46,44,62,50,77
1182,Commerce,92,55,47,73,81,66,89,98,41,42,73,60,65
1183,Commerce,87,43,42,63,88,78,93,94,48,50,75,52,66
1184,Commerce,92,53,56,78,94,71,84,85,53,48,75,52,77
1185,Commerce,82,44,57,68,97,78,80,82,54,47,73,46,76
1186,Commerce,84,44,51,70,84,66,93,97,47,44,80,47,79
1187,Commerce,95,50,49,60,97,60,91,94,56,41,63,53,80
1188,Commerce,96,50,48,72,82,77,86,80,59,55,63,54,75
1189,Commerce,89,55,50,62,84,72,90,93,49,40,61,40,77
1190,Commerce,99,51,47,68,92,77,82,86,49,59,60,55,63
1191,Commerce,97,59,42,67,93,79,88,92,53,40,70,55,80
1192,Commerce,86,57,41,67,91,72,84,91,52,53,61,60,75
1193,Commerce,87,46,47,62,100,75,86,84,50,59,76,43,75
1194,Commerce,99,51,43,73,87,60,87,89,53,44,65,47,68
1195,Commerce,96,42,49,73,92,73,88,89,58,46,75,41,65
1196,Commerce,94,40,57,68,87,69,82,95,53,59,61,50,76
1197,Commerce,81,51,59,80,92,63,93,90,60,55,64,53,63
1198,Commerce,90,45,48,66,80,69,89,83,43,43,78,56,78
1199,Commerce,96,58,50,79,93,78,91,91,48,56,66,45,62
1200,Commerce,100,52,60,76,83,65,98,91,59,43,78,55,62
1201,Arts,50,47,49,82,81,100,60,77,42,93,85,98,69
1202,Arts,49,55,49,96,83,93,77,71,50,85,88,85,75
1203,Arts,49,41,41,93,89,99,72,75,56,90,89,80,68
1204,Arts,42,56,40,89,83,91,68,79,40,86,81,82,63
1205,Arts,53,42,50,82,99,81,79,61,58,84,89,94,79
1206,Arts,55,42,42,83,94,88,74,73,56,91,80,80,72
1207,Arts,53,56,44,95,85,91,75,63,43,87,85,81,66
1208,Arts,52,45,58,85,99,94,78,76,41,91,93,100,80
1209,Arts,47,48,53,89,86,83,63,67,40,99,97,86,63
1210,Arts,56,47,40,100,92,88,63,68,49,100,85,98,60
1211,Arts,57,41,43,100,91,83,71,65,59,84,95,98,72
1212,Arts,41,43,46,86,84,89,70,77,56,93,81,84,63
1213,Arts,42,44,56,96,99,86,78,74,42,85,94,84,69
1214,Arts,42,46,60,90,93,93,80,66,59,88,88,99,68
1215,Arts,50,48,47,94,81,96,67,72,60,94,96,83,63
1216,Arts,47,52,50,80,81,89,60,80,55,83,83,94,78
1217,Arts,53,54,44,91,90,86,79,67,47,80,99,83,76
1218,Arts,48,51,43,81,80,98,60,75,54,87,82,92,80
1219,Arts,49,53,58,84,99,97,68,75,54,93,88,83,78
1220,Arts,53,53,59,85,96,94,73,64,50,100,82,86,66
1221,Arts,47,57,54,94,89,83,60,79,54,81,82,80,69
1222,Arts,59,59,58,90,100,95,73,69,58,95,86,92,73
1223,Arts,46,48,42,90,94,84,70,72,42,94,81,95,64
1224,Arts,54,56,47,83,82,93,61,73,53,97,100,87,60
1225,Arts,56,48,59,86,89,100,80,68,52,89,92,85,65
1226,Arts,42,58,52,94,90,92,80,61,58,85,88,94,76
1227,Arts,51,52,50,99,99,99,73,62,46,92,100,94,74
1228,Arts,43,47,58,85,100,95,60,71,47,92,100,92,68
1229,Arts,46,52,53,89,90,93,75,76,42,89,89,85,64
1230,Arts,47,47,40,92,84,90,73,69,56,90,97,82,75
1231,Arts,44,55,57,80,99,89,67,69,49,84,98,98,77
1232,Arts,49,54,57,98,84,84,78,71,59,94,95,99,76
1233,Arts,49,49,48,89,80,85,74,73,59,80,95,89,79
1234,Arts,46,40,41,100,84,83,72,71,47,98,90,96,71
1235,Arts,55,46,50,93,88,94,74,76,41,99,92,87,69
1236,Arts,52,59,44,92,81,98,73,73,44,91,88,86,64
1237,Arts,57,49,48,94,100,87,62,67,40,83,85,80,62
1238,Arts,48,54,40,87,85,93,64,63,45,100,91,91,69
1239,Arts,55,59,44,90,92,95,62,72,50,82,84,92,70
1240,Arts,59,48,45,83,87,82,72,75,45,94,98,83,75
1241,Arts,42,60,43,91,97,93,73,75,46,92,80,88,68
1242,Arts,46,46,46,97,84,83,75,80,44,85,96,82,63
1243,Arts,46,60,40,98,86,97,80,78,57,96,86,94,68
1244,Arts,54,47,44,99,81,100,80,66,40,85,98,81,69
1245,Arts,56,54,44,94,81,92,75,68,53,82,94,91,61
1246,Arts,41,41,56,81,80,87,65,79,49,96,98,84,75
1247,Arts,56,42,42,85,84,92,73,74,47,88,83,96,78
1248,Arts,46,51,41,99,85,86,70,74,50,95,95,96,62
1249,Arts,58,46,50,85,81,85,72,62,42,100,93,87,70
1250,Arts,54,54,50,90,90,88,78,78,41,99,84,89,76
1251,Arts,47,55,59,87,84,91,80,66,50,94,93,87,66
1252,Arts,50,53,49,82,94,84,64,63,59,82,90,93,64
1253,Arts,56,54,58,88,80,91,77,68,41,99,91,92,61
1254,Arts,57,54,44,82,94,91,73,61,47,90,89,90,61
1255,Arts,42,51,60,81,93,97,77,76,54,89,100,82,65
1256,Arts,46,41,58,87,98,85,80,75,45,94,92,84,65
1257,Arts,54,42,53,94,95,82,67,72,59,82,87,91,62
1258,Arts,43,51,57,84,90,81,70,68,46,90,98,81,62
1259,Arts,52,45,54,97,92,85,79,64,50,94,94,91,66
1260,Arts,59,56,40,83,83,84,73,68,56,93,83,100,78
1261,Arts,55,56,47,81,90,86,75,72,57,85,89,91,74
1262,Arts,49,47,55,94,81,84,70,70,46,91,81,82,79
1263,Arts,54,47,50,97,85,81,76,64,46,85,80,80,80
1264,Arts,40,53,57,87,91,91,61,75,57,84,95,93,78
1265,Arts,54,47,45,100,83,91,77,69,54,83,99,90,80
1266,Arts,53,55,48,81,87,98,70,80,45,99,92,96,66
1267,Arts,50,41,47,87,88,100,66,64,40,88,88,80,70
1268,Arts,55,48,54,100,99,90,74,69,40,96,95,92,75
1269,Arts,57,49,56,94,99,98,76,62,60,81,99,92,76
1270,Arts,53,49,51,82,94,100,62,61,44,87,96,92,65
1271,Arts,41,50,59,98,88,99,66,77,54,85,100,82,79
1272,Arts,49,55,60,86,92,91,65,66,43,91,100,100,65
1273,Arts,52,41,44,95,91,98,63,70,46,87,97,86,80
1274,Arts,58,56,41,84,81,97,75,72,57,98,87,81,74
1275,Arts,41,48,42,80,86,94,60,75,57,85,86,81,61
1276,Arts,47,47,41,91,82,98,78,65,43,81,83,92,73
1277,Arts,49,58,54,90,94,86,60,77,56,80,91,87,64
1278,Arts,53,56,45,80,85,85,73,71,45,100,81,83,73
